3640 , 1,9M , GCF_016127675.1_ASM1612767v1_genomic.fna
3641 , 5,3M , GCF_016127695.1_ASM1612769v1_genomic.fna
3642 , 2,3M , GCF_016127715.1_ASM1612771v1_genomic.fna
3643 , 2,0M , GCF_016127735.1_ASM1612773v1_genomic.fna
3644 , 7,3M , GCF_016127755.1_ASM1612775v1_genomic.fna
3645 , 1,7M , GCF_016127775.1_ASM1612777v1_genomic.fna
3646 , 4,3M , GCF_016127795.1_ASM1612779v1_genomic.fna
3647 , 2,0M , GCF_016127815.1_ASM1612781v1_genomic.fna
3648 , 4,6M , GCF_016127835.1_ASM1612783v1_genomic.fna
3649 , 3,1M , GCF_016127855.1_ASM1612785v1_genomic.fna
3650 , 2,0M , GCF_016127875.1_ASM1612787v1_genomic.fna
3651 , 2,3M , GCF_016127895.1_ASM1612789v1_genomic.fna
3652 , 1,9M , GCF_016127915.1_ASM1612791v1_genomic.fna
3653 , 2,5M , GCF_016127935.1_ASM1612793v1_genomic.fna
3654 , 3,1M , GCF_016127955.1_ASM1612795v1_genomic.fna
3655 , 2,4M , GCF_016127975.1_ASM1612797v1_genomic.fna
3656 , 2,0M , GCF_016127995.1_ASM1612799v1_genomic.fna
3657 , 5,0M , GCF_016128015.1_ASM1612801v1_genomic.fna
3658 , 4,0M , GCF_016128035.1_ASM1612803v1_genomic.fna
3659 , 2,0M , GCF_016128055.1_ASM1612805v1_genomic.fna
3660 , 2,6M , GCF_016128075.1_ASM1612807v1_genomic.fna
3661 , 2,1M , GCF_016128095.1_ASM1612809v1_genomic.fna
3662 , 4,2M , GCF_016128115.1_ASM1612811v1_genomic.fna
3663 , 2,2M , GCF_016128135.1_ASM1612813v1_genomic.fna
3664 , 2,0M , GCF_016128155.1_ASM1612815v1_genomic.fna
3665 , 2,5M , GCF_016128175.1_ASM1612817v1_genomic.fna
3666 , 6,4M , GCF_016128195.1_ASM1612819v1_genomic.fna
3667 , 1,9M , GCF_016128215.1_ASM1612821v1_genomic.fna
3668 , 4,5M , GCF_016128235.1_ASM1612823v1_genomic.fna
3669 , 2,2M , GCF_016128255.1_ASM1612825v1_genomic.fna
3670 , 4,6M , GCF_016128275.1_ASM1612827v1_genomic.fna
3671 , 8,6M , GCF_016128295.1_ASM1612829v1_genomic.fna
3672 , 2,8M , GCF_016128315.1_ASM1612831v1_genomic.fna
3673 , 2,8M , GCF_016132445.1_ASM1613244v1_genomic.fna
3674 , 5,1M , GCF_016132505.1_ASM1613250v1_genomic.fna
3675 , 4,0M , GCF_016132545.1_ASM1613254v1_genomic.fna
3676 , 4,0M , GCF_016134045.1_ASM1613404v1_genomic.fna
3677 , 6,4M , GCF_016134915.1_ASM1613491v1_genomic.fna
3678 , 6,0M , GCF_016134935.2_ASM1613493v2_genomic.fna
3679 , 5,1M , GCF_016237985.1_ASM1623798v1_genomic.fna
3680 , 3,1M , GCF_016250455.1_ASM1625045v1_genomic.fna
3681 , 3,3M , GCF_016267665.1_ASM1626766v1_genomic.fna
3682 , 3,9M , GCF_016313165.1_ASM1631316v1_genomic.fna
3683 , 6,0M , GCF_016313185.1_ASM1631318v1_genomic.fna
3684 , 2,4M , GCF_016313205.1_ASM1631320v1_genomic.fna
3685 , 2,1M , GCF_016313225.1_ASM1631322v1_genomic.fna
3686 , 4,0M , GCF_016350005.1_ASM1635000v1_genomic.fna
3687 , 4,0M , GCF_016350065.1_ASM1635006v1_genomic.fna
3688 , 4,0M , GCF_016350085.1_ASM1635008v1_genomic.fna
3689 , 4,0M , GCF_016350105.1_ASM1635010v1_genomic.fna
3690 , 1,8M , GCF_016350125.1_ASM1635012v1_genomic.fna
3691 , 5,7M , GCF_016403065.1_ASM1640306v1_genomic.fna
3692 , 5,7M , GCF_016403085.1_ASM1640308v1_genomic.fna
3693 , 4,6M , GCF_016403105.1_ASM1640310v1_genomic.fna
3694 , 5,8M , GCF_016403145.1_ASM1640314v1_genomic.fna
3695 , 5,5M , GCF_016403625.2_ASM1640362v2_genomic.fna
3696 , 5,5M , GCF_016403675.2_ASM1640367v2_genomic.fna
3697 , 5,0M , GCF_016403875.2_ASM1640387v2_genomic.fna
3698 , 5,1M , GCF_016403975.2_ASM1640397v2_genomic.fna
3699 , 5,2M , GCF_016404015.2_ASM1640401v2_genomic.fna
3700 , 5,3M , GCF_016404165.2_ASM1640416v2_genomic.fna
3701 , 5,2M , GCF_016404325.2_ASM1640432v2_genomic.fna
3702 , 5,1M , GCF_016404405.2_ASM1640440v2_genomic.fna
3703 , 5,3M , GCF_016404485.2_ASM1640448v2_genomic.fna
3704 , 4,8M , GCF_016406035.3_ASM1640603v3_genomic.fna
3705 , 4,4M , GCF_016406105.1_ASM1640610v1_genomic.fna
3706 , 5,2M , GCF_016406125.1_ASM1640612v1_genomic.fna
3707 , 5,7M , GCF_016406145.1_ASM1640614v1_genomic.fna
3708 , 5,0M , GCF_016406165.1_ASM1640616v1_genomic.fna
3709 , 3,9M , GCF_016406185.1_ASM1640618v1_genomic.fna
3710 , 4,4M , GCF_016406205.1_ASM1640620v1_genomic.fna
3711 , 2,2M , GCF_016406225.1_ASM1640622v1_genomic.fna
3712 , 6,9M , GCF_016406285.1_ASM1640628v1_genomic.fna
3713 , 4,5M , GCF_016406305.1_ASM1640630v1_genomic.fna
3714 , 4,3M , GCF_016406325.1_ASM1640632v1_genomic.fna
3715 , 3,1M , GCF_016406345.1_ASM1640634v1_genomic.fna
3716 , 3,1M , GCF_016406365.1_ASM1640636v1_genomic.fna
3717 , 3,1M , GCF_016406385.1_ASM1640638v1_genomic.fna
3718 , 3,2M , GCF_016406405.1_ASM1640640v1_genomic.fna
3719 , 3,1M , GCF_016406425.1_ASM1640642v1_genomic.fna
3720 , 3,1M , GCF_016406445.1_ASM1640644v1_genomic.fna
3721 , 3,3M , GCF_016406465.1_ASM1640646v1_genomic.fna
3722 , 3,2M , GCF_016406485.1_ASM1640648v1_genomic.fna
3723 , 3,3M , GCF_016406505.1_ASM1640650v1_genomic.fna
3724 , 3,2M , GCF_016406525.1_ASM1640652v1_genomic.fna
3725 , 3,1M , GCF_016406545.1_ASM1640654v1_genomic.fna
3726 , 3,1M , GCF_016406565.1_ASM1640656v1_genomic.fna
3727 , 3,1M , GCF_016406585.1_ASM1640658v1_genomic.fna
3728 , 3,1M , GCF_016406605.1_ASM1640660v1_genomic.fna
3729 , 2,6M , GCF_016406625.1_ASM1640662v1_genomic.fna
3730 , 1,8M , GCF_016406645.1_ASM1640664v1_genomic.fna
3731 , 6,6M , GCF_016413685.1_ASM1641368v1_genomic.fna
3732 , 2,8M , GCF_016413705.1_ASM1641370v1_genomic.fna
3733 , 2,8M , GCF_016413725.1_ASM1641372v1_genomic.fna
3734 , 2,0M , GCF_016415005.1_ASM1641500v1_genomic.fna
3735 , 3,2M , GCF_016415025.1_ASM1641502v1_genomic.fna
3736 , 2,0M , GCF_016415045.1_ASM1641504v1_genomic.fna
3737 , 2,2M , GCF_016415085.1_ASM1641508v1_genomic.fna
3738 , 3,1M , GCF_016415105.1_ASM1641510v1_genomic.fna
3739 , 2,0M , GCF_016415145.1_ASM1641514v1_genomic.fna
3740 , 2,0M , GCF_016415165.1_ASM1641516v1_genomic.fna
3741 , 2,2M , GCF_016415185.1_ASM1641518v1_genomic.fna
3742 , 2,0M , GCF_016415225.1_ASM1641522v1_genomic.fna
3743 , 2,2M , GCF_016415245.1_ASM1641524v1_genomic.fna
3744 , 3,2M , GCF_016415285.1_ASM1641528v1_genomic.fna
3745 , 2,2M , GCF_016415305.1_ASM1641530v1_genomic.fna
3746 , 3,1M , GCF_016415325.1_ASM1641532v1_genomic.fna
3747 , 3,0M , GCF_016415345.1_ASM1641534v1_genomic.fna
3748 , 3,1M , GCF_016415365.1_ASM1641536v1_genomic.fna
3749 , 3,1M , GCF_016415385.1_ASM1641538v1_genomic.fna
3750 , 3,2M , GCF_016415405.1_ASM1641540v1_genomic.fna
3751 , 3,1M , GCF_016415425.1_ASM1641542v1_genomic.fna
3752 , 3,1M , GCF_016415445.1_ASM1641544v1_genomic.fna
3753 , 3,1M , GCF_016415465.1_ASM1641546v1_genomic.fna
3754 , 3,0M , GCF_016415485.1_ASM1641548v1_genomic.fna
3755 , 3,2M , GCF_016415505.1_ASM1641550v1_genomic.fna
3756 , 2,9M , GCF_016415545.1_ASM1641554v1_genomic.fna
3757 , 3,0M , GCF_016415565.1_ASM1641556v1_genomic.fna
3758 , 4,6M , GCF_016415585.1_ASM1641558v1_genomic.fna
3759 , 3,3M , GCF_016415605.1_ASM1641560v1_genomic.fna
3760 , 5,3M , GCF_016415705.1_ASM1641570v1_genomic.fna
3761 , 4,1M , GCF_016415725.1_ASM1641572v1_genomic.fna
3762 , 4,9M , GCF_016432785.1_ASM1643278v1_genomic.fna
3763 , 4,9M , GCF_016432805.1_ASM1643280v1_genomic.fna
3764 , 3,0M , GCF_016446285.1_ASM1644628v1_genomic.fna
3765 , 3,9M , GCF_016446305.1_ASM1644630v1_genomic.fna
3766 , 5,0M , GCF_016446335.1_ASM1644633v1_genomic.fna
3767 , 4,9M , GCF_016446355.1_ASM1644635v1_genomic.fna
3768 , 6,1M , GCF_016446395.1_ASM1644639v1_genomic.fna
3769 , 3,7M , GCF_016446415.2_ASM1644641v2_genomic.fna
3770 , 5,0M , GCF_016451985.1_ASM1645198v1_genomic.fna
3771 , 5,1M , GCF_016452005.1_ASM1645200v1_genomic.fna
3772 , 4,7M , GCF_016452025.1_ASM1645202v1_genomic.fna
3773 , 4,8M , GCF_016452045.1_ASM1645204v1_genomic.fna
3774 , 5,0M , GCF_016452065.1_ASM1645206v1_genomic.fna
3775 , 5,0M , GCF_016452105.1_ASM1645210v1_genomic.fna
3776 , 5,1M , GCF_016452165.1_ASM1645216v1_genomic.fna
3777 , 4,8M , GCF_016454165.1_ASM1645416v1_genomic.fna
3778 , 4,7M , GCF_016454185.1_ASM1645418v1_genomic.fna
3779 , 4,7M , GCF_016454205.1_ASM1645420v1_genomic.fna
3780 , 5,0M , GCF_016454225.1_ASM1645422v1_genomic.fna
3781 , 5,0M , GCF_016454245.1_ASM1645424v1_genomic.fna
3782 , 5,2M , GCF_016454265.1_ASM1645426v1_genomic.fna
3783 , 4,7M , GCF_016454285.1_ASM1645428v1_genomic.fna
3784 , 4,7M , GCF_016454305.1_ASM1645430v1_genomic.fna
3785 , 4,8M , GCF_016454325.1_ASM1645432v1_genomic.fna
3786 , 4,8M , GCF_016454345.1_ASM1645434v1_genomic.fna
3787 , 5,1M , GCF_016454365.1_ASM1645436v1_genomic.fna
3788 , 5,0M , GCF_016454385.1_ASM1645438v1_genomic.fna
3789 , 4,9M , GCF_016454425.1_ASM1645442v1_genomic.fna
3790 , 5,0M , GCF_016454445.1_ASM1645444v1_genomic.fna
3791 , 4,6M , GCF_016454465.1_ASM1645446v1_genomic.fna
3792 , 4,7M , GCF_016454505.1_ASM1645450v1_genomic.fna
3793 , 4,9M , GCF_016454525.1_ASM1645452v1_genomic.fna
3794 , 4,9M , GCF_016454545.1_ASM1645454v1_genomic.fna
3795 , 4,9M , GCF_016454585.1_ASM1645458v1_genomic.fna
3796 , 4,9M , GCF_016454605.1_ASM1645460v1_genomic.fna
3797 , 5,0M , GCF_016454645.1_ASM1645464v1_genomic.fna
3798 , 4,9M , GCF_016454665.1_ASM1645466v1_genomic.fna
3799 , 4,7M , GCF_016454705.1_ASM1645470v1_genomic.fna
3800 , 4,9M , GCF_016454725.1_ASM1645472v1_genomic.fna
3801 , 5,0M , GCF_016454765.1_ASM1645476v1_genomic.fna
3802 , 2,5M , GCF_016454965.1_ASM1645496v1_genomic.fna
3803 , 2,5M , GCF_016454985.1_ASM1645498v1_genomic.fna
3804 , 2,5M , GCF_016455005.1_ASM1645500v1_genomic.fna
3805 , 2,5M , GCF_016455025.1_ASM1645502v1_genomic.fna
3806 , 2,5M , GCF_016455065.1_ASM1645506v1_genomic.fna
3807 , 2,5M , GCF_016455085.1_ASM1645508v1_genomic.fna
3808 , 2,5M , GCF_016455105.1_ASM1645510v1_genomic.fna
3809 , 2,7M , GCF_016455145.1_ASM1645514v1_genomic.fna
3810 , 2,8M , GCF_016455165.1_ASM1645516v1_genomic.fna
3811 , 2,8M , GCF_016455205.1_ASM1645520v1_genomic.fna
3812 , 2,7M , GCF_016455225.1_ASM1645522v1_genomic.fna
3813 , 2,5M , GCF_016455245.1_ASM1645524v1_genomic.fna
3814 , 2,6M , GCF_016455265.1_ASM1645526v1_genomic.fna
3815 , 2,7M , GCF_016455285.1_ASM1645528v1_genomic.fna
3816 , 2,2M , GCF_016455325.1_ASM1645532v1_genomic.fna
3817 , 6,1M , GCF_016458785.1_ASM1645878v1_genomic.fna
3818 , 6,3M , GCF_016458805.1_ASM1645880v1_genomic.fna
3819 , 2,4M , GCF_016458825.1_ASM1645882v1_genomic.fna
3820 , 1,7M , GCF_016458845.1_ASM1645884v1_genomic.fna
3821 , 1,7M , GCF_016458865.1_ASM1645886v1_genomic.fna
3822 , 5,4M , GCF_016458885.1_ASM1645888v1_genomic.fna
3823 , 5,4M , GCF_016458905.1_ASM1645890v1_genomic.fna
3824 , 5,6M , GCF_016458925.1_ASM1645892v1_genomic.fna
3825 , 5,6M , GCF_016458945.1_ASM1645894v1_genomic.fna
3826 , 4,7M , GCF_016466415.2_ASM1646641v2_genomic.fna
3827 , 8,3M , GCF_016467295.1_ASM1646729v1_genomic.fna
3828 , 3,9M , GCF_016469335.1_ASM1646933v1_genomic.fna
3829 , 4,1M , GCF_016495405.1_ASM1649540v1_genomic.fna
3830 , 5,0M , GCF_016495605.1_ASM1649560v1_genomic.fna
3831 , 4,4M , GCF_016495725.1_ASM1649572v1_genomic.fna
3832 , 3,7M , GCF_016495865.1_ASM1649586v1_genomic.fna
3833 , 2,8M , GCF_016496025.1_ASM1649602v1_genomic.fna
3834 , 5,4M , GCF_016510335.1_ASM1651033v1_genomic.fna
3835 , 1,9M , GCF_016549335.1_ASM1654933v1_genomic.fna
3836 , 1,9M , GCF_016549355.1_ASM1654935v1_genomic.fna
3837 , 1,9M , GCF_016549375.1_ASM1654937v1_genomic.fna
3838 , 2,0M , GCF_016549395.1_ASM1654939v1_genomic.fna
3839 , 4,6M , GCF_016576845.1_ASM1657684v1_genomic.fna
3840 , 4,6M , GCF_016576965.1_ASM1657696v1_genomic.fna
3841 , 1,3M , GCF_016584325.1_ASM1658432v1_genomic.fna
3842 , 1,3M , GCF_016584355.1_ASM1658435v1_genomic.fna
3843 , 1,3M , GCF_016584375.1_ASM1658437v1_genomic.fna
3844 , 1,3M , GCF_016584405.1_ASM1658440v1_genomic.fna
3845 , 1,3M , GCF_016584425.1_ASM1658442v1_genomic.fna
3846 , 5,3M , GCF_016584445.1_ASM1658444v1_genomic.fna
3847 , 6,4M , GCF_016584725.1_ASM1658472v1_genomic.fna
3848 , 6,5M , GCF_016591715.1_ASM1659171v1_genomic.fna
3849 , 2,8M , GCF_016591995.1_ASM1659199v1_genomic.fna
3850 , 4,8M , GCF_016592015.1_ASM1659201v1_genomic.fna
3851 , 4,8M , GCF_016592155.1_ASM1659215v1_genomic.fna
3852 , 4,8M , GCF_016592295.1_ASM1659229v1_genomic.fna
3853 , 3,8M , GCF_016592435.1_ASM1659243v1_genomic.fna
3854 , 4,0M , GCF_016592555.1_ASM1659255v1_genomic.fna
3855 , 2,3M , GCF_016592575.1_ASM1659257v1_genomic.fna
3856 , 1,5M , GCF_016592595.1_ASM1659259v1_genomic.fna
3857 , 1,4M , GCF_016592615.1_ASM1659261v1_genomic.fna
3858 , 4,6M , GCF_016592875.1_ASM1659287v1_genomic.fna
3859 , 173K , GCF_016593055.1_ASM1659305v1_genomic.fna
3860 , 1,9M , GCF_016593175.1_ASM1659317v1_genomic.fna
3861 , 1,8M , GCF_016593195.1_ASM1659319v1_genomic.fna
3862 , 1,9M , GCF_016593215.1_ASM1659321v1_genomic.fna
3863 , 1,7M , GCF_016593235.1_ASM1659323v1_genomic.fna
3864 , 2,3M , GCF_016593255.1_ASM1659325v1_genomic.fna
3865 , 4,0M , GCF_016598555.1_ASM1659855v1_genomic.fna
3866 , 5,2M , GCF_016598575.1_ASM1659857v1_genomic.fna
3867 , 4,7M , GCF_016598595.1_ASM1659859v1_genomic.fna
3868 , 11M , GCF_016598615.1_ASM1659861v1_genomic.fna
3869 , 5,2M , GCF_016598635.1_ASM1659863v1_genomic.fna
3870 , 4,4M , GCF_016598655.1_ASM1659865v1_genomic.fna
3871 , 4,4M , GCF_016598675.1_ASM1659867v1_genomic.fna
3872 , 5,0M , GCF_016598695.1_ASM1659869v1_genomic.fna
3873 , 3,4M , GCF_016598735.1_ASM1659873v1_genomic.fna
3874 , 4,4M , GCF_016598755.1_ASM1659875v1_genomic.fna
3875 , 2,5M , GCF_016598775.1_ASM1659877v1_genomic.fna
3876 , 4,4M , GCF_016598815.1_ASM1659881v1_genomic.fna
3877 , 6,7M , GCF_016598875.1_ASM1659887v1_genomic.fna
3878 , 2,5M , GCF_016598895.1_ASM1659889v1_genomic.fna
3879 , 2,5M , GCF_016598915.1_ASM1659891v1_genomic.fna
3880 , 5,4M , GCF_016599575.1_ASM1659957v1_genomic.fna
3881 , 5,6M , GCF_016599595.1_ASM1659959v1_genomic.fna
3882 , 5,3M , GCF_016599615.1_ASM1659961v1_genomic.fna
3883 , 6,0M , GCF_016599635.1_ASM1659963v1_genomic.fna
3884 , 6,2M , GCF_016599655.1_ASM1659965v1_genomic.fna
3885 , 2,9M , GCF_016599675.1_ASM1659967v2_genomic.fna
3886 , 5,5M , GCF_016599695.1_ASM1659969v1_genomic.fna
3887 , 3,5M , GCF_016599715.1_ASM1659971v1_genomic.fna
3888 , 5,8M , GCF_016599735.1_ASM1659973v1_genomic.fna
3889 , 2,5M , GCF_016599755.1_ASM1659975v1_genomic.fna
3890 , 4,3M , GCF_016599775.1_ASM1659977v1_genomic.fna
3891 , 2,4M , GCF_016599795.1_ASM1659979v1_genomic.fna
3892 , 1,9M , GCF_016599815.1_ASM1659981v1_genomic.fna
3893 , 4,5M , GCF_016599835.1_ASM1659983v1_genomic.fna
3894 , 6,9M , GCF_016599855.1_ASM1659985v1_genomic.fna
3895 , 1,8M , GCF_016600925.1_ASM1660092v1_genomic.fna
3896 , 5,7M , GCF_016605905.1_ASM1660590v1_genomic.fna
3897 , 5,6M , GCF_016605985.1_ASM1660598v1_genomic.fna
3898 , 3,4M , GCF_016607565.1_ASM1660756v1_genomic.fna
3899 , 3,9M , GCF_016613475.2_ASM1661347v2_genomic.fna
3900 , 3,8M , GCF_016613535.2_ASM1661353v2_genomic.fna
3901 , 6,4M , GCF_016615645.1_ASM1661564v1_genomic.fna
3902 , 3,0M , GCF_016615815.1_ASM1661581v1_genomic.fna
3903 , 2,9M , GCF_016615955.1_ASM1661595v1_genomic.fna
3904 , 4,5M , GCF_016616095.2_ASM1661609v2_genomic.fna
3905 , 7,5M , GCF_016616235.1_ASM1661623v1_genomic.fna
3906 , 6,9M , GCF_016616425.1_ASM1661642v1_genomic.fna
3907 , 6,3M , GCF_016616645.1_ASM1661664v1_genomic.fna
3908 , 7,9M , GCF_016616885.1_ASM1661688v1_genomic.fna
3909 , 2,1M , GCF_016617695.1_ASM1661769v1_genomic.fna
3910 , 3,6M , GCF_016617715.1_ASM1661771v1_genomic.fna
3911 , 6,7M , GCF_016618215.1_ASM1661821v1_genomic.fna
3912 , 4,0M , GCF_016618235.1_ASM1661823v1_genomic.fna
3913 , 3,2M , GCF_016626125.1_ASM1662612v1_genomic.fna
3914 , 2,4M , GCF_016628525.2_ASM1662852v2_genomic.fna
3915 , 2,4M , GCF_016628735.2_ASM1662873v2_genomic.fna
3916 , 2,6M , GCF_016629445.1_ASM1662944v1_genomic.fna
3917 , 2,6M , GCF_016629465.1_ASM1662946v1_genomic.fna
3918 , 4,7M , GCF_016629485.1_ASM1662948v1_genomic.fna
3919 , 3,5M , GCF_016629505.1_ASM1662950v1_genomic.fna
3920 , 5,2M , GCF_016629525.1_ASM1662952v1_genomic.fna
3921 , 2,4M , GCF_016629545.1_ASM1662954v1_genomic.fna
3922 , 1,8M , GCF_016629565.1_ASM1662956v1_genomic.fna
3923 , 5,7M , GCF_016629585.1_ASM1662958v1_genomic.fna
3924 , 4,8M , GCF_016638525.1_ASM1663852v1_genomic.fna
3925 , 4,5M , GCF_016638585.1_ASM1663858v1_genomic.fna
3926 , 5,2M , GCF_016638705.1_ASM1663870v1_genomic.fna
3927 , 4,0M , GCF_016647575.1_ASM1664757v1_genomic.fna
3928 , 2,2M , GCF_016647595.1_ASM1664759v1_genomic.fna
3929 , 2,5M , GCF_016653495.1_ASM1665349v1_genomic.fna
3930 , 3,2M , GCF_016653515.1_ASM1665351v1_genomic.fna
3931 , 4,4M , GCF_016653555.1_ASM1665355v1_genomic.fna
3932 , 5,2M , GCF_016653575.1_ASM1665357v1_genomic.fna
3933 , 1,9M , GCF_016653595.1_ASM1665359v1_genomic.fna
3934 , 3,2M , GCF_016653615.1_ASM1665361v1_genomic.fna
3935 , 7,4M , GCF_016653635.2_ASM1665363v2_genomic.fna
3936 , 5,3M , GCF_016653655.1_ASM1665365v1_genomic.fna
3937 , 2,7M , GCF_016653675.1_ASM1665367v1_genomic.fna
3938 , 5,2M , GCF_016653695.1_ASM1665369v1_genomic.fna
3939 , 2,9M , GCF_016656965.1_ASM1665696v1_genomic.fna
3940 , 4,3M , GCF_016657085.1_ASM1665708v1_genomic.fna
3941 , 2,0M , GCF_016658865.1_ASM1665886v1_genomic.fna
3942 , 4,5M , GCF_016659085.1_ASM1665908v1_genomic.fna
3943 , 4,6M , GCF_016659185.1_ASM1665918v1_genomic.fna
3944 , 5,9M , GCF_016694755.2_ASM1669475v2_genomic.fna
3945 , 5,1M , GCF_016694775.1_ASM1669477v1_genomic.fna
3946 , 2,5M , GCF_016694795.1_ASM1669479v1_genomic.fna
3947 , 4,8M , GCF_016694815.1_ASM1669481v1_genomic.fna
3948 , 3,0M , GCF_016694895.1_ASM1669489v1_genomic.fna
3949 , 4,3M , GCF_016694995.1_ASM1669499v1_genomic.fna
3950 , 5,3M , GCF_016695175.1_ASM1669517v1_genomic.fna
3951 , 8,8M , GCF_016695385.1_ASM1669538v1_genomic.fna
3952 , 5,3M , GCF_016696665.1_ASM1669666v1_genomic.fna
3953 , 9,0M , GCF_016698685.1_ASM1669868v1_genomic.fna
3954 , 8,0M , GCF_016698705.1_ASM1669870v1_genomic.fna
3955 , 6,8M , GCF_016722835.1_ASM1672283v2_genomic.fna
3956 , 2,6M , GCF_016724565.1_ASM1672456v1_genomic.fna
3957 , 2,6M , GCF_016724665.1_ASM1672466v1_genomic.fna
3958 , 2,3M , GCF_016724785.1_ASM1672478v1_genomic.fna
3959 , 3,0M , GCF_016724805.1_ASM1672480v1_genomic.fna
3960 , 3,3M , GCF_016724825.1_ASM1672482v1_genomic.fna
3961 , 5,1M , GCF_016724845.1_ASM1672484v1_genomic.fna
3962 , 4,6M , GCF_016724865.1_ASM1672486v1_genomic.fna
3963 , 2,1M , GCF_016724885.1_ASM1672488v1_genomic.fna
3964 , 1,9M , GCF_016725005.1_ASM1672500v1_genomic.fna
3965 , 1,8M , GCF_016725165.1_ASM1672516v1_genomic.fna
3966 , 2,3M , GCF_016725185.1_ASM1672518v1_genomic.fna
3967 , 2,5M , GCF_016725205.1_ASM1672520v1_genomic.fna
3968 , 2,1M , GCF_016725225.1_ASM1672522v1_genomic.fna
3969 , 2,5M , GCF_016725245.1_ASM1672524v1_genomic.fna
3970 , 2,8M , GCF_016725265.1_ASM1672526v1_genomic.fna
3971 , 2,6M , GCF_016725285.1_ASM1672528v1_genomic.fna
3972 , 2,7M , GCF_016725305.1_ASM1672530v1_genomic.fna
3973 , 5,0M , GCF_016725325.1_ASM1672532v1_genomic.fna
3974 , 6,4M , GCF_016725465.1_ASM1672546v1_genomic.fna
3975 , 5,0M , GCF_016725645.1_ASM1672564v1_genomic.fna
3976 , 5,0M , GCF_016725825.1_ASM1672582v1_genomic.fna
3977 , 5,9M , GCF_016725865.1_ASM1672586v1_genomic.fna
3978 , 3,9M , GCF_016725905.1_ASM1672590v1_genomic.fna
3979 , 6,1M , GCF_016725925.1_ASM1672592v1_genomic.fna
3980 , 3,8M , GCF_016725945.1_ASM1672594v1_genomic.fna
3981 , 5,5M , GCF_016726045.1_ASM1672604v1_genomic.fna
3982 , 3,5M , GCF_016726205.1_ASM1672620v1_genomic.fna
3983 , 3,8M , GCF_016726245.1_ASM1672624v1_genomic.fna
3984 , 1,5M , GCF_016726265.1_ASM1672626v1_genomic.fna
3985 , 4,4M , GCF_016726285.1_ASM1672628v1_genomic.fna
3986 , 4,5M , GCF_016726305.1_ASM1672630v1_genomic.fna
3987 , 5,3M , GCF_016726325.1_ASM1672632v1_genomic.fna
3988 , 3,4M , GCF_016726345.1_ASM1672634v1_genomic.fna
3989 , 2,5M , GCF_016726365.1_ASM1672636v1_genomic.fna
3990 , 1,9M , GCF_016726485.1_ASM1672648v1_genomic.fna
3991 , 3,5M , GCF_016726625.1_ASM1672662v1_genomic.fna
3992 , 1,9M , GCF_016726765.1_ASM1672676v1_genomic.fna
3993 , 1,7M , GCF_016726885.1_ASM1672688v1_genomic.fna
3994 , 2,5M , GCF_016726945.1_ASM1672694v1_genomic.fna
3995 , 2,1M , GCF_016726965.1_ASM1672696v1_genomic.fna
3996 , 4,1M , GCF_016726985.1_ASM1672698v1_genomic.fna
3997 , 4,1M , GCF_016727005.1_ASM1672700v1_genomic.fna
3998 , 2,9M , GCF_016727125.1_ASM1672712v1_genomic.fna
3999 , 3,0M , GCF_016727265.1_ASM1672726v1_genomic.fna
4000 , 3,6M , GCF_016727305.1_ASM1672730v1_genomic.fna
4001 , 3,6M , GCF_016727325.1_ASM1672732v1_genomic.fna
4002 , 3,5M , GCF_016727345.1_ASM1672734v1_genomic.fna
4003 , 2,4M , GCF_016727365.1_ASM1672736v1_genomic.fna
4004 , 2,4M , GCF_016727385.1_ASM1672738v1_genomic.fna
4005 , 5,2M , GCF_016727405.1_ASM1672740v1_genomic.fna
4006 , 5,3M , GCF_016727425.1_ASM1672742v1_genomic.fna
4007 , 3,9M , GCF_016727445.1_ASM1672744v1_genomic.fna
4008 , 2,7M , GCF_016727585.1_ASM1672758v1_genomic.fna
4009 , 4,4M , GCF_016727765.1_ASM1672776v1_genomic.fna
4010 , 4,5M , GCF_016727905.1_ASM1672790v1_genomic.fna
4011 , 5,4M , GCF_016728005.1_ASM1672800v1_genomic.fna
4012 , 2,9M , GCF_016728025.1_ASM1672802v1_genomic.fna
4013 , 5,1M , GCF_016728045.1_ASM1672804v1_genomic.fna
4014 , 6,0M , GCF_016728065.1_ASM1672806v1_genomic.fna
4015 , 5,0M , GCF_016728085.1_ASM1672808v1_genomic.fna
4016 , 2,9M , GCF_016728105.1_ASM1672810v1_genomic.fna
4017 , 2,6M , GCF_016728205.1_ASM1672820v1_genomic.fna
4018 , 2,4M , GCF_016728365.1_ASM1672836v1_genomic.fna
4019 , 2,5M , GCF_016728505.1_ASM1672850v1_genomic.fna
4020 , 2,4M , GCF_016728625.1_ASM1672862v1_genomic.fna
4021 , 2,9M , GCF_016728645.1_ASM1672864v1_genomic.fna
4022 , 2,4M , GCF_016728665.1_ASM1672866v1_genomic.fna
4023 , 2,8M , GCF_016728685.1_ASM1672868v1_genomic.fna
4024 , 2,7M , GCF_016728705.1_ASM1672870v1_genomic.fna
4025 , 2,4M , GCF_016728725.1_ASM1672872v1_genomic.fna
4026 , 2,7M , GCF_016728745.1_ASM1672874v1_genomic.fna
4027 , 3,6M , GCF_016728765.1_ASM1672876v1_genomic.fna
4028 , 3,5M , GCF_016728785.1_ASM1672878v1_genomic.fna
