13540 	 9,1M 	 GCF_008705135.1_ASM870513v1_genomic.fna
13541 	 3,6M 	 GCF_008705155.1_ASM870515v1_genomic.fna
13542 	 5,8M 	 GCF_008705175.1_ASM870517v1_genomic.fna
13543 	 3,9M 	 GCF_008705195.1_ASM870519v1_genomic.fna
13544 	 6,6M 	 GCF_008705235.1_ASM870523v1_genomic.fna
13545 	 7,7M 	 GCF_008705255.1_ASM870525v1_genomic.fna
13546 	 5,6M 	 GCF_008727135.1_ASM872713v1_genomic.fna
13547 	 5,6M 	 GCF_008727155.1_ASM872715v1_genomic.fna
13548 	 5,6M 	 GCF_008727175.1_ASM872717v1_genomic.fna
13549 	 5,5M 	 GCF_008727195.1_ASM872719v1_genomic.fna
13550 	 4,8M 	 GCF_008727215.1_ASM872721v1_genomic.fna
13551 	 4,7M 	 GCF_008727235.1_ASM872723v1_genomic.fna
13552 	 4,8M 	 GCF_008727255.1_ASM872725v1_genomic.fna
13553 	 4,7M 	 GCF_008727275.1_ASM872727v1_genomic.fna
13554 	 1,7M 	 GCF_008727315.1_ASM872731v1_genomic.fna
13555 	 1,7M 	 GCF_008727335.1_ASM872733v1_genomic.fna
13556 	 1,9M 	 GCF_008727395.1_ASM872739v1_genomic.fna
13557 	 1,7M 	 GCF_008727415.1_ASM872741v1_genomic.fna
13558 	 1,7M 	 GCF_008727435.1_ASM872743v1_genomic.fna
13559 	 1,7M 	 GCF_008727455.1_ASM872745v1_genomic.fna
13560 	 1,8M 	 GCF_008727495.1_ASM872749v1_genomic.fna
13561 	 4,7M 	 GCF_008727555.1_ASM872755v1_genomic.fna
13562 	 4,7M 	 GCF_008727575.1_ASM872757v1_genomic.fna
13563 	 4,8M 	 GCF_008727595.1_ASM872759v1_genomic.fna
13564 	 4,8M 	 GCF_008727615.1_ASM872761v1_genomic.fna
13565 	 4,9M 	 GCF_008727635.1_ASM872763v1_genomic.fna
13566 	 5,0M 	 GCF_008727655.1_ASM872765v1_genomic.fna
13567 	 3,9M 	 GCF_008727675.1_ASM872767v1_genomic.fna
13568 	 5,9M 	 GCF_008727715.1_ASM872771v1_genomic.fna
13569 	 2,9M 	 GCF_008727735.1_ASM872773v1_genomic.fna
13570 	 3,2M 	 GCF_008727755.1_ASM872775v1_genomic.fna
13571 	 3,6M 	 GCF_008727775.1_ASM872777v1_genomic.fna
13572 	 4,1M 	 GCF_008727795.1_ASM872779v1_genomic.fna
13573 	 2,1M 	 GCF_008727815.1_ASM872781v1_genomic.fna
13574 	 3,0M 	 GCF_008727835.1_ASM872783v1_genomic.fna
13575 	 5,0M 	 GCF_008728175.1_ASM872817v1_genomic.fna
13576 	 6,0M 	 GCF_008728195.1_ASM872819v1_genomic.fna
13577 	 4,8M 	 GCF_008728215.1_ASM872821v1_genomic.fna
13578 	 6,9M 	 GCF_008728255.1_ASM872825v1_genomic.fna
13579 	 6,9M 	 GCF_008728275.1_ASM872827v1_genomic.fna
13580 	 6,9M 	 GCF_008728295.1_ASM872829v1_genomic.fna
13581 	 6,9M 	 GCF_008728315.1_ASM872831v1_genomic.fna
13582 	 6,9M 	 GCF_008728335.1_ASM872833v1_genomic.fna
13583 	 6,9M 	 GCF_008728355.1_ASM872835v1_genomic.fna
13584 	 6,9M 	 GCF_008728375.1_ASM872837v1_genomic.fna
13585 	 4,9M 	 GCF_008728395.1_ASM872839v1_genomic.fna
13586 	 5,5M 	 GCF_008728415.1_ASM872841v1_genomic.fna
13587 	 2,5M 	 GCF_008728435.1_ASM872843v1_genomic.fna
13588 	 3,2M 	 GCF_008728455.1_ASM872845v1_genomic.fna
13589 	 3,1M 	 GCF_008728475.1_ASM872847v1_genomic.fna
13590 	 4,3M 	 GCF_008728635.1_ASM872863v1_genomic.fna
13591 	 6,8M 	 GCF_008728655.1_ASM872865v1_genomic.fna
13592 	 5,8M 	 GCF_008728695.1_ASM872869v1_genomic.fna
13593 	 2,6M 	 GCF_008728715.1_ASM872871v1_genomic.fna
13594 	 2,6M 	 GCF_008728735.1_ASM872873v1_genomic.fna
13595 	 2,6M 	 GCF_008728755.1_ASM872875v1_genomic.fna
13596 	 2,6M 	 GCF_008728775.1_ASM872877v1_genomic.fna
13597 	 2,6M 	 GCF_008728795.1_ASM872879v1_genomic.fna
13598 	 2,7M 	 GCF_008728815.1_ASM872881v1_genomic.fna
13599 	 5,7M 	 GCF_008728835.1_ASM872883v1_genomic.fna
13600 	 5,7M 	 GCF_008728855.1_ASM872885v1_genomic.fna
13601 	 2,6M 	 GCF_008728875.1_ASM872887v1_genomic.fna
13602 	 984K 	 GCF_008728895.1_ASM872889v1_genomic.fna
13603 	 953K 	 GCF_008728915.1_ASM872891v1_genomic.fna
13604 	 983K 	 GCF_008728935.1_ASM872893v1_genomic.fna
13605 	 5,2M 	 GCF_008761455.2_ASM876145v2_genomic.fna
13606 	 5,2M 	 GCF_008761475.2_ASM876147v2_genomic.fna
13607 	 5,3M 	 GCF_008761495.2_ASM876149v2_genomic.fna
13608 	 5,0M 	 GCF_008761515.1_ASM876151v1_genomic.fna
13609 	 5,4M 	 GCF_008761535.2_ASM876153v3_genomic.fna
13610 	 5,0M 	 GCF_008761555.1_ASM876155v1_genomic.fna
13611 	 3,2M 	 GCF_008761575.1_ASM876157v1_genomic.fna
13612 	 3,2M 	 GCF_008761595.1_ASM876159v1_genomic.fna
13613 	 3,2M 	 GCF_008761615.1_ASM876161v1_genomic.fna
13614 	 3,9M 	 GCF_008761635.1_ASM876163v1_genomic.fna
13615 	 4,3M 	 GCF_008761675.1_ASM876167v1_genomic.fna
13616 	 8,7M 	 GCF_008801925.2_ASM880192v2_genomic.fna
13617 	 3,8M 	 GCF_008802875.1_ASM880287v1_genomic.fna
13618 	 2,2M 	 GCF_008802915.1_ASM880291v1_genomic.fna
13619 	 3,8M 	 GCF_008802935.1_ASM880293v1_genomic.fna
13620 	 2,1M 	 GCF_008803015.1_ASM880301v1_genomic.fna
13621 	 2,0M 	 GCF_008805035.1_ASM880503v1_genomic.fna
13622 	 4,4M 	 GCF_008806955.1_ASM880695v1_genomic.fna
13623 	 5,6M 	 GCF_008806975.1_ASM880697v1_genomic.fna
13624 	 2,2M 	 GCF_008806995.1_ASM880699v1_genomic.fna
13625 	 2,4M 	 GCF_008807015.1_ASM880701v1_genomic.fna
13626 	 4,0M 	 GCF_008807035.1_ASM880703v1_genomic.fna
13627 	 3,9M 	 GCF_008807055.1_ASM880705v1_genomic.fna
13628 	 2,9M 	 GCF_008807075.1_ASM880707v1_genomic.fna
13629 	 3,1M 	 GCF_008807095.1_ASM880709v1_genomic.fna
13630 	 5,0M 	 GCF_008807135.1_ASM880713v1_genomic.fna
13631 	 4,9M 	 GCF_008807155.1_ASM880715v1_genomic.fna
13632 	 5,9M 	 GCF_008807175.1_ASM880717v1_genomic.fna
13633 	 4,8M 	 GCF_008807295.1_ASM880729v1_genomic.fna
13634 	 4,3M 	 GCF_008807315.1_ASM880731v1_genomic.fna
13635 	 4,7M 	 GCF_008807335.1_ASM880733v1_genomic.fna
13636 	 4,6M 	 GCF_008807355.1_ASM880735v1_genomic.fna
13637 	 5,9M 	 GCF_008807375.1_ASM880737v1_genomic.fna
13638 	 3,2M 	 GCF_008807395.1_ASM880739v1_genomic.fna
13639 	 5,1M 	 GCF_008807655.1_ASM880765v1_genomic.fna
13640 	 6,9M 	 GCF_008807675.1_ASM880767v1_genomic.fna
13641 	 6,9M 	 GCF_008807695.1_ASM880769v1_genomic.fna
13642 	 6,9M 	 GCF_008807715.1_ASM880771v1_genomic.fna
13643 	 5,4M 	 GCF_008807735.1_ASM880773v1_genomic.fna
13644 	 7,1M 	 GCF_008807855.1_ASM880785v1_genomic.fna
13645 	 2,9M 	 GCF_008807875.1_ASM880787v1_genomic.fna
13646 	 2,9M 	 GCF_008807895.1_ASM880789v1_genomic.fna
13647 	 2,8M 	 GCF_008807915.1_ASM880791v1_genomic.fna
13648 	 3,0M 	 GCF_008807935.1_ASM880793v1_genomic.fna
13649 	 2,9M 	 GCF_008807955.1_ASM880795v1_genomic.fna
13650 	 2,8M 	 GCF_008807975.1_ASM880797v1_genomic.fna
13651 	 3,8M 	 GCF_008808015.1_ASM880801v1_genomic.fna
13652 	 2,3M 	 GCF_008808035.1_ASM880803v1_genomic.fna
13653 	 4,0M 	 GCF_008808075.1_ASM880807v1_genomic.fna
13654 	 4,0M 	 GCF_008808095.1_ASM880809v1_genomic.fna
13655 	 4,7M 	 GCF_008823185.1_ASM882318v1_genomic.fna
13656 	 4,5M 	 GCF_008824125.1_ASM882412v1_genomic.fna
13657 	 8,9M 	 GCF_008824145.1_ASM882414v1_genomic.fna
13658 	 4,3M 	 GCF_008824185.1_ASM882418v1_genomic.fna
13659 	 4,0M 	 GCF_008824205.1_ASM882420v1_genomic.fna
13660 	 2,0M 	 GCF_008831325.1_ASM883132v1_genomic.fna
13661 	 2,0M 	 GCF_008831345.1_ASM883134v1_genomic.fna
13662 	 2,0M 	 GCF_008831365.1_ASM883136v1_genomic.fna
13663 	 1,8M 	 GCF_008831385.1_ASM883138v1_genomic.fna
13664 	 4,0M 	 GCF_008831405.1_ASM883140v1_genomic.fna
13665 	 3,0M 	 GCF_008831425.1_ASM883142v1_genomic.fna
13666 	 4,6M 	 GCF_008831445.1_ASM883144v1_genomic.fna
13667 	 4,6M 	 GCF_008831465.1_ASM883146v1_genomic.fna
13668 	 1,7M 	 GCF_008831485.1_ASM883148v1_genomic.fna
13669 	 2,7M 	 GCF_008831505.1_ASM883150v1_genomic.fna
13670 	 1,9M 	 GCF_008831525.1_ASM883152v1_genomic.fna
13671 	 2,7M 	 GCF_008838325.1_ASM883832v1_genomic.fna
13672 	 5,7M 	 GCF_008843145.1_ASM884314v1_genomic.fna
13673 	 3,5M 	 GCF_008843165.1_ASM884316v1_genomic.fna
13674 	 1,7M 	 GCF_008876665.1_ASM887666v1_genomic.fna
13675 	 5,5M 	 GCF_008925965.1_ASM892596v1_genomic.fna
13676 	 5,4M 	 GCF_008926085.1_ASM892608v1_genomic.fna
13677 	 5,3M 	 GCF_008926105.1_ASM892610v1_genomic.fna
13678 	 5,5M 	 GCF_008926125.1_ASM892612v1_genomic.fna
13679 	 5,5M 	 GCF_008926145.1_ASM892614v1_genomic.fna
13680 	 5,5M 	 GCF_008926165.1_ASM892616v1_genomic.fna
13681 	 5,5M 	 GCF_008926185.1_ASM892618v1_genomic.fna
13682 	 5,3M 	 GCF_008926305.1_ASM892630v1_genomic.fna
13683 	 2,9M 	 GCF_008926505.1_ASM892650v1_genomic.fna
13684 	 5,6M 	 GCF_008931135.1_ASM893113v1_genomic.fna
13685 	 5,4M 	 GCF_008931185.1_ASM893118v1_genomic.fna
13686 	 5,1M 	 GCF_008931245.1_ASM893124v1_genomic.fna
13687 	 8,4M 	 GCF_008931305.1_ASM893130v1_genomic.fna
13688 	 4,8M 	 GCF_008931325.1_ASM893132v1_genomic.fna
13689 	 5,5M 	 GCF_008931345.1_ASM893134v1_genomic.fna
13690 	 4,1M 	 GCF_008931365.1_ASM893136v1_genomic.fna
13691 	 5,1M 	 GCF_008931405.1_ASM893140v1_genomic.fna
13692 	 5,6M 	 GCF_008931425.1_ASM893142v1_genomic.fna
13693 	 5,1M 	 GCF_008931465.1_ASM893146v1_genomic.fna
13694 	 5,4M 	 GCF_008931485.1_ASM893148v1_genomic.fna
13695 	 5,3M 	 GCF_008931505.1_ASM893150v1_genomic.fna
13696 	 5,1M 	 GCF_008931525.1_ASM893152v1_genomic.fna
13697 	 5,2M 	 GCF_008931545.1_ASM893154v1_genomic.fna
13698 	 5,4M 	 GCF_008931565.1_ASM893156v1_genomic.fna
13699 	 4,9M 	 GCF_008931585.1_ASM893158v1_genomic.fna
13700 	 6,1M 	 GCF_008931605.1_ASM893160v1_genomic.fna
13701 	 5,4M 	 GCF_008931645.1_ASM893164v1_genomic.fna
13702 	 5,3M 	 GCF_008931665.1_ASM893166v1_genomic.fna
13703 	 4,5M 	 GCF_008931725.1_ASM893172v1_genomic.fna
13704 	 4,5M 	 GCF_008931745.1_ASM893174v1_genomic.fna
13705 	 4,5M 	 GCF_008931765.1_ASM893176v1_genomic.fna
13706 	 5,3M 	 GCF_008931785.1_ASM893178v1_genomic.fna
13707 	 4,6M 	 GCF_008931805.1_ASM893180v1_genomic.fna
13708 	 1,1M 	 GCF_008931845.1_ASM893184v1_genomic.fna
13709 	 4,5M 	 GCF_008931865.1_ASM893186v1_genomic.fna
13710 	 7,2M 	 GCF_008932115.1_ASM893211v1_genomic.fna
13711 	 4,4M 	 GCF_008932145.1_ASM893214v1_genomic.fna
13712 	 3,2M 	 GCF_008932225.1_ASM893222v1_genomic.fna
13713 	 6,0M 	 GCF_008932245.1_ASM893224v1_genomic.fna
13714 	 3,5M 	 GCF_008935055.1_ASM893505v1_genomic.fna
13715 	 3,8M 	 GCF_008935075.1_ASM893507v1_genomic.fna
13716 	 5,4M 	 GCF_008949495.1_ASM894949v1_genomic.fna
13717 	 4,3M 	 GCF_008973485.1_ASM897348v1_genomic.fna
13718 	 2,5M 	 GCF_008995395.1_ASM899539v1_genomic.fna
13719 	 2,5M 	 GCF_009002285.1_ASM900228v1_genomic.fna
13720 	 5,9M 	 GCF_009002435.1_ASM900243v1_genomic.fna
13721 	 9,2M 	 GCF_009002475.1_ASM900247v1_genomic.fna
13722 	 5,6M 	 GCF_009002535.1_ASM900253v1_genomic.fna
13723 	 5,1M 	 GCF_009017295.1_ASM901729v1_genomic.fna
13724 	 5,0M 	 GCF_009017315.1_ASM901731v1_genomic.fna
13725 	 5,0M 	 GCF_009017335.1_ASM901733v1_genomic.fna
13726 	 4,6M 	 GCF_009017375.1_ASM901737v1_genomic.fna
13727 	 3,9M 	 GCF_009017495.1_ASM901749v1_genomic.fna
13728 	 1,8M 	 GCF_009025875.1_ASM902587v1_genomic.fna
13729 	 5,4M 	 GCF_009025895.1_ASM902589v1_genomic.fna
13730 	 2,3M 	 GCF_009026825.1_ASM902682v1_genomic.fna
13731 	 3,9M 	 GCF_009035845.1_ASM903584v1_genomic.fna
13732 	 2,9M 	 GCF_009036045.1_ASM903604v1_genomic.fna
13733 	 4,6M 	 GCF_009036245.1_ASM903624v1_genomic.fna
13734 	 1,8M 	 GCF_009036385.1_ASM903638v1_genomic.fna
13735 	 2,3M 	 GCF_009068765.1_ASM906876v1_genomic.fna
13736 	 984K 	 GCF_009156025.2_ASM915602v2_genomic.fna
13737 	 3,2M 	 GCF_009176625.1_ASM917662v1_genomic.fna
13738 	 4,4M 	 GCF_009176645.1_ASM917664v1_genomic.fna
13739 	 8,2M 	 GCF_009176665.1_ASM917666v1_genomic.fna
13740 	 7,2M 	 GCF_009176685.1_ASM917668v1_genomic.fna
13741 	 4,6M 	 GCF_009176705.1_ASM917670v1_genomic.fna
13742 	 5,9M 	 GCF_009176725.1_ASM917672v1_genomic.fna
13743 	 2,9M 	 GCF_009176765.1_ASM917676v1_genomic.fna
13744 	 2,9M 	 GCF_009176785.1_ASM917678v1_genomic.fna
13745 	 2,9M 	 GCF_009176875.1_ASM917687v1_genomic.fna
13746 	 4,9M 	 GCF_009176965.1_ASM917696v1_genomic.fna
13747 	 6,7M 	 GCF_009177095.1_ASM917709v1_genomic.fna
13748 	 4,1M 	 GCF_009177135.1_ASM917713v1_genomic.fna
13749 	 2,5M 	 GCF_009177305.1_ASM917730v1_genomic.fna
13750 	 4,9M 	 GCF_009177345.1_ASM917734v1_genomic.fna
13751 	 4,8M 	 GCF_009183365.2_ASM918336v2_genomic.fna
13752 	 2,3M 	 GCF_009184665.1_ASM918466v1_genomic.fna
13753 	 4,9M 	 GCF_009184685.1_ASM918468v1_genomic.fna
13754 	 2,6M 	 GCF_009184705.1_ASM918470v1_genomic.fna
13755 	 2,0M 	 GCF_009184725.1_ASM918472v1_genomic.fna
13756 	 5,8M 	 GCF_009184745.1_ASM918474v1_genomic.fna
13757 	 4,8M 	 GCF_009184765.2_ASM918476v2_genomic.fna
13758 	 2,6M 	 GCF_009184785.1_ASM918478v1_genomic.fna
13759 	 2,6M 	 GCF_009184805.1_ASM918480v1_genomic.fna
13760 	 2,6M 	 GCF_009184825.1_ASM918482v1_genomic.fna
13761 	 9,9M 	 GCF_009184865.1_ASM918486v1_genomic.fna
13762 	 6,1M 	 GCF_009189165.1_ASM918916v1_genomic.fna
13763 	 2,7M 	 GCF_009189185.2_ASM918918v2_genomic.fna
13764 	 8,4M 	 GCF_009191525.1_ASM919152v1_genomic.fna
13765 	 5,6M 	 GCF_009193295.2_ASM919329v2_genomic.fna
13766 	 5,2M 	 GCF_009193325.2_ASM919332v2_genomic.fna
13767 	 3,5M 	 GCF_009217765.1_ASM921776v1_genomic.fna
13768 	 3,9M 	 GCF_009223885.1_ASM922388v1_genomic.fna
13769 	 1,9M 	 GCF_009258045.1_ASM925804v1_genomic.fna
13770 	 2,4M 	 GCF_009258225.1_ASM925822v1_genomic.fna
13771 	 4,7M 	 GCF_009295925.1_ASM929592v1_genomic.fna
13772 	 4,6M 	 GCF_009295945.1_ASM929594v1_genomic.fna
13773 	 4,7M 	 GCF_009295965.1_ASM929596v1_genomic.fna
13774 	 4,7M 	 GCF_009295985.1_ASM929598v1_genomic.fna
13775 	 4,5M 	 GCF_009296005.1_ASM929600v1_genomic.fna
13776 	 8,4M 	 GCF_009296025.1_ASM929602v1_genomic.fna
13777 	 1,9M 	 GCF_009296125.1_ASM929612v1_genomic.fna
13778 	 3,2M 	 GCF_009296145.1_ASM929614v1_genomic.fna
13779 	 7,3M 	 GCF_009299385.1_ASM929938v1_genomic.fna
13780 	 4,1M 	 GCF_009301415.1_ASM930141v1_genomic.fna
13781 	 3,8M 	 GCF_009362235.1_ASM936223v1_genomic.fna
13782 	 3,3M 	 GCF_009362255.1_ASM936225v1_genomic.fna
13783 	 4,1M 	 GCF_009362915.1_ASM936291v1_genomic.fna
13784 	 1,9M 	 GCF_009362935.1_ASM936293v1_genomic.fna
13785 	 6,4M 	 GCF_009362955.1_ASM936295v1_genomic.fna
13786 	 4,4M 	 GCF_009362975.1_ASM936297v1_genomic.fna
13787 	 6,5M 	 GCF_009362995.1_ASM936299v1_genomic.fna
13788 	 6,1M 	 GCF_009363015.1_ASM936301v1_genomic.fna
13789 	 5,0M 	 GCF_009363035.1_ASM936303v1_genomic.fna
13790 	 2,8M 	 GCF_009363055.1_ASM936305v1_genomic.fna
13791 	 6,8M 	 GCF_009363075.1_ASM936307v1_genomic.fna
13792 	 7,2M 	 GCF_009363095.1_ASM936309v1_genomic.fna
13793 	 5,5M 	 GCF_009363115.1_ASM936311v1_genomic.fna
13794 	 5,0M 	 GCF_009363135.1_ASM936313v1_genomic.fna
13795 	 5,2M 	 GCF_009363155.1_ASM936315v1_genomic.fna
13796 	 4,7M 	 GCF_009363195.1_ASM936319v1_genomic.fna
13797 	 3,8M 	 GCF_009363215.3_ASM936321v3_genomic.fna
13798 	 4,1M 	 GCF_009363255.1_ASM936325v1_genomic.fna
13799 	 4,2M 	 GCF_009363275.1_ASM936327v1_genomic.fna
13800 	 5,7M 	 GCF_009363355.1_ASM936335v1_genomic.fna
13801 	 5,2M 	 GCF_009363395.1_ASM936339v1_genomic.fna
13802 	 4,4M 	 GCF_009363415.1_ASM936341v1_genomic.fna
13803 	 6,2M 	 GCF_009363435.1_ASM936343v1_genomic.fna
13804 	 5,7M 	 GCF_009363455.1_ASM936345v1_genomic.fna
13805 	 5,2M 	 GCF_009363475.1_ASM936347v1_genomic.fna
13806 	 4,2M 	 GCF_009363495.1_ASM936349v1_genomic.fna
13807 	 4,2M 	 GCF_009363515.1_ASM936351v1_genomic.fna
13808 	 4,7M 	 GCF_009363535.1_ASM936353v1_genomic.fna
13809 	 4,2M 	 GCF_009363555.1_ASM936355v1_genomic.fna
13810 	 3,9M 	 GCF_009363575.1_ASM936357v1_genomic.fna
13811 	 4,5M 	 GCF_009363615.1_ASM936361v1_genomic.fna
13812 	 3,1M 	 GCF_009363635.1_ASM936363v1_genomic.fna
13813 	 4,4M 	 GCF_009363655.1_ASM936365v1_genomic.fna
13814 	 4,0M 	 GCF_009363675.1_ASM936367v1_genomic.fna
13815 	 4,0M 	 GCF_009363695.1_ASM936369v1_genomic.fna
13816 	 4,5M 	 GCF_009363715.1_ASM936371v1_genomic.fna
13817 	 4,3M 	 GCF_009363735.1_ASM936373v1_genomic.fna
13818 	 3,7M 	 GCF_009363755.1_ASM936375v1_genomic.fna
13819 	 3,9M 	 GCF_009363775.1_ASM936377v1_genomic.fna
13820 	 3,3M 	 GCF_009363795.1_ASM936379v1_genomic.fna
13821 	 4,4M 	 GCF_009363815.1_ASM936381v1_genomic.fna
13822 	 4,1M 	 GCF_009363835.1_ASM936383v1_genomic.fna
13823 	 3,7M 	 GCF_009363855.1_ASM936385v1_genomic.fna
13824 	 3,0M 	 GCF_009363895.1_ASM936389v1_genomic.fna
13825 	 6,1M 	 GCF_009372175.1_ASM937217v1_genomic.fna
13826 	 9,2M 	 GCF_009372195.1_ASM937219v1_genomic.fna
13827 	 5,6M 	 GCF_009387775.1_ASM938777v1_genomic.fna
13828 	 5,1M 	 GCF_009387795.1_ASM938779v1_genomic.fna
13829 	 5,5M 	 GCF_009387815.1_ASM938781v1_genomic.fna
13830 	 4,8M 	 GCF_009387895.1_ASM938789v1_genomic.fna
13831 	 5,2M 	 GCF_009387915.1_ASM938791v1_genomic.fna
13832 	 5,1M 	 GCF_009387945.1_ASM938794v1_genomic.fna
13833 	 4,8M 	 GCF_009388185.1_ASM938818v1_genomic.fna
13834 	 4,2M 	 GCF_009388985.1_ASM938898v1_genomic.fna
13835 	 3,2M 	 GCF_009394735.1_ASM939473v1_genomic.fna
13836 	 4,6M 	 GCF_009395265.1_ASM939526v1_genomic.fna
13837 	 1,7M 	 GCF_009428965.1_ASM942896v1_genomic.fna
13838 	 4,0M 	 GCF_009429045.2_ASM942904v2_genomic.fna
13839 	 4,1M 	 GCF_009429125.1_ASM942912v1_genomic.fna
13840 	 10M 	 GCF_009429145.1_ASM942914v1_genomic.fna
13841 	 5,5M 	 GCF_009431955.1_ASM943195v1_genomic.fna
13842 	 5,4M 	 GCF_009432215.1_ASM943221v1_genomic.fna
13843 	 5,4M 	 GCF_009432415.1_ASM943241v1_genomic.fna
13844 	 5,3M 	 GCF_009432635.1_ASM943263v1_genomic.fna
13845 	 5,3M 	 GCF_009432795.1_ASM943279v1_genomic.fna
13846 	 5,4M 	 GCF_009432915.1_ASM943291v1_genomic.fna
13847 	 5,4M 	 GCF_009433135.1_ASM943313v1_genomic.fna
13848 	 4,0M 	 GCF_009455505.1_ASM945550v1_genomic.fna
13849 	 8,6M 	 GCF_009495655.1_ASM949565v1_genomic.fna
13850 	 2,1M 	 GCF_009496935.1_ASM949693v1_genomic.fna
13851 	 1,4M 	 GCF_009496955.1_ASM949695v1_genomic.fna
13852 	 1,3M 	 GCF_009496975.1_ASM949697v1_genomic.fna
13853 	 4,8M 	 GCF_009497055.1_ASM949705v1_genomic.fna
13854 	 11M 	 GCF_009497075.1_ASM949707v1_genomic.fna
13855 	 5,1M 	 GCF_009497655.1_ASM949765v1_genomic.fna
13856 	 6,8M 	 GCF_009497675.1_ASM949767v1_genomic.fna
13857 	 5,3M 	 GCF_009497695.1_ASM949769v1_genomic.fna
13858 	 5,9M 	 GCF_009497715.1_ASM949771v1_genomic.fna
13859 	 5,5M 	 GCF_009497735.1_ASM949773v1_genomic.fna
13860 	 5,6M 	 GCF_009497755.1_ASM949775v1_genomic.fna
13861 	 4,0M 	 GCF_009497795.1_ASM949779v1_genomic.fna
13862 	 4,1M 	 GCF_009497815.1_ASM949781v1_genomic.fna
13863 	 5,0M 	 GCF_009497835.1_ASM949783v1_genomic.fna
13864 	 4,9M 	 GCF_009497855.1_ASM949785v1_genomic.fna
13865 	 4,3M 	 GCF_009497935.1_ASM949793v1_genomic.fna
13866 	 4,0M 	 GCF_009497995.1_ASM949799v1_genomic.fna
13867 	 6,8M 	 GCF_009498015.1_ASM949801v1_genomic.fna
13868 	 11M 	 GCF_009498035.1_ASM949803v1_genomic.fna
13869 	 2,9M 	 GCF_009498175.3_ASM949817v3_genomic.fna
13870 	 5,7M 	 GCF_009498215.1_ASM949821v1_genomic.fna
13871 	 4,6M 	 GCF_009498235.1_ASM949823v1_genomic.fna
13872 	 5,0M 	 GCF_009498255.1_ASM949825v1_genomic.fna
13873 	 8,6M 	 GCF_009498275.1_ASM949827v1_genomic.fna
13874 	 3,4M 	 GCF_009498295.1_ASM949829v1_genomic.fna
13875 	 3,9M 	 GCF_009498335.1_ASM949833v1_genomic.fna
13876 	 1,8M 	 GCF_009498375.1_ASM949837v1_genomic.fna
13877 	 2,1M 	 GCF_009498395.1_ASM949839v1_genomic.fna
13878 	 2,2M 	 GCF_009498435.1_ASM949843v1_genomic.fna
13879 	 7,1M 	 GCF_009498455.1_ASM949845v1_genomic.fna
13880 	 1,4M 	 GCF_009498695.1_ASM949869v1_genomic.fna
13881 	 5,4M 	 GCF_009556655.1_ASM955665v1_genomic.fna
13882 	 4,2M 	 GCF_009557055.1_ASM955705v1_genomic.fna
13883 	 2,7M 	 GCF_009557235.1_ASM955723v1_genomic.fna
13884 	 3,0M 	 GCF_009557455.1_ASM955745v1_genomic.fna
13885 	 4,2M 	 GCF_009557615.1_ASM955761v1_genomic.fna
13886 	 5,2M 	 GCF_009577985.1_ASM957798v1_genomic.fna
13887 	 6,7M 	 GCF_009578005.1_ASM957800v1_genomic.fna
13888 	 8,1M 	 GCF_009586235.1_ASM958623v1_genomic.fna
13889 	 4,1M 	 GCF_009588945.1_ASM958894v1_genomic.fna
13890 	 6,4M 	 GCF_009601685.2_ASM960168v2_genomic.fna
13891 	 3,5M 	 GCF_009601725.1_ASM960172v1_genomic.fna
13892 	 5,4M 	 GCF_009601745.1_ASM960174v1_genomic.fna
13893 	 3,4M 	 GCF_009601765.2_ASM960176v2_genomic.fna
13894 	 4,1M 	 GCF_009617955.1_ASM961795v1_genomic.fna
13895 	 4,8M 	 GCF_009618015.1_ASM961801v1_genomic.fna
13896 	 4,5M 	 GCF_009618035.1_ASM961803v1_genomic.fna
13897 	 3,3M 	 GCF_009619495.1_ASM961949v1_genomic.fna
13898 	 4,7M 	 GCF_009625735.1_ASM962573v1_genomic.fna
13899 	 4,7M 	 GCF_009625755.1_ASM962575v1_genomic.fna
13900 	 4,7M 	 GCF_009625775.1_ASM962577v1_genomic.fna
13901 	 4,7M 	 GCF_009625795.1_ASM962579v1_genomic.fna
13902 	 3,6M 	 GCF_009625815.1_ASM962581v1_genomic.fna
13903 	 4,7M 	 GCF_009625835.1_ASM962583v1_genomic.fna
13904 	 3,6M 	 GCF_009625855.1_ASM962585v1_genomic.fna
13905 	 4,7M 	 GCF_009625875.1_ASM962587v1_genomic.fna
13906 	 4,7M 	 GCF_009625895.1_ASM962589v1_genomic.fna
13907 	 4,7M 	 GCF_009625915.1_ASM962591v1_genomic.fna
13908 	 4,7M 	 GCF_009625935.1_ASM962593v1_genomic.fna
13909 	 4,7M 	 GCF_009625955.1_ASM962595v1_genomic.fna
13910 	 4,7M 	 GCF_009625975.1_ASM962597v1_genomic.fna
13911 	 4,7M 	 GCF_009625995.1_ASM962599v1_genomic.fna
13912 	 4,7M 	 GCF_009626015.1_ASM962601v1_genomic.fna
13913 	 4,7M 	 GCF_009626035.1_ASM962603v1_genomic.fna
13914 	 4,7M 	 GCF_009626055.1_ASM962605v1_genomic.fna
13915 	 4,7M 	 GCF_009626075.1_ASM962607v1_genomic.fna
13916 	 3,6M 	 GCF_009626095.1_ASM962609v1_genomic.fna
13917 	 4,7M 	 GCF_009626115.1_ASM962611v1_genomic.fna
